user_id,product_id,product_name,category,review_text,rating,review_length,sentiment_label,country,purchase_amount,purchase_date
U2487 ! !,P440 !,tablet ! !,accessories,,6.51116127419377,,negative ! !,India ! !,83868.0740998033,2022-07-18
U1148 !,P395 ! !,mouse !,gadgets,after using this for some days disappointing and poor ! !,-0.5499725573217856,10.5190425094669, !,USA !,163957.77269203583,2021-05-28
U1345 !,P195 ! !,earbuds !,electronics !,this product is below expectations !,4.900797204008813,3.1375084824610253,negative,Germany ! !,-3248.691278980389,2024-01-29
U1997 !,P670,laptop ! !,accessories ! !,after using this for some days disappointing and poor,1.1129769085642234,10.41304366168561,negative !,Australia !,35557.272163828195,2022-09-06
U1290 !,P275,tablet !,electronics !,overall my opinion is disappointing and poor,,6.8415599049767435,negative,USA,-39430.68991790963,2023-05-21
U2304,P135 !,camera !,gadgets ! !,this product is disappointing and poor ! !,1.2640679407834834,5.112926464987595,negative,Germany,140896.13168327126,2022-04-03
U1348,P628 !,laptop,electronics ! !,this product is very good and useful !,1.2113912356745156,6.782007427465325,neutral ! !,Australia ! !,28182.609421703186,2022-01-27
U2488,P639 !,phone ! !,gadgets,overall my opinion is very good and useful ! !,1.2311569066039825,8.551710597065627,neutral ! !,India !,-1068.6713292385093,2023-07-08
U2089,P354 ! !,camera ! !,accessories,honestly speaking disappointing and poor ! !,4.816269022290056,3.207701832716214,negative,Germany !,99927.77729458408,2021-08-24
U2430 !,P132 !,headphones !,gadgets !,initially i thought excellent for daily use ! !,1.2198063793211915,6.895010174004369, !,Germany ! !,60370.36027874742,2022-06-04
U2381,P723 !,camera ! !,gadgets,this product is excellent for daily use !,1.0985803571774697,6.78072848423911,neutral ! !,Canada,7054.943831346049,2023-07-31
U1994 !,P649 !,laptop,gadgets,honestly speaking excellent for daily use !,3.0661615669615463,4.919063519785812,negative,Canada,-1871.4194145690794,2023-06-21
U1759,P442,phone !,accessories !,i would say this item is very good and useful !,-0.5252064398952735,12.073021763263457,positive ! !,Canada !,158792.27537257274,2023-09-17
U2397 ! !,P796,mouse,gadgets !,honestly speaking very good and useful,4.776030442647343,4.898126392139063,positive !,Germany !,137819.96567564816,2021-12-04
U1329 ! !,P261 !,phone !,electronics !,,,, ! !,UK !,56915.82114954179,2023-03-28
U1452 ! !,P907 ! !,mouse !,gadgets ! !,,1.0841338197983472,,positive,USA,98182.3111554735,2021-10-30
U1854 ! !,P138,mouse ! !,electronics ! !,i feel the quality is not worth the money !,1.2285291983168463,10.34635969262299,neutral,India ! !,61081.511873009695,2023-02-12
U1180,P431 !,tablet ! !,gadgets ! !,honestly speaking not worth the money ! !,6.6326098645389395,4.93783749630276, ! !,Germany !,-49539.8815064751,2024-01-26
U1890 ! !,P496,camera !,accessories !,initially i thought surprisingly good performance ! !,-0.612165844940796,5.000784686910352, !,India !,,2022-08-04
U1078 ! !,P587 ! !,headphones,electronics,i would say this item is not worth the money,,12.175283950623585, !,Germany ! !,76909.18647635114,2022-01-16
U1102 !,P277 ! !,phone !,accessories ! !,after using this for some days excellent for daily use ! !,,12.172637457418283,negative,Germany,34.9071932863273,2022-04-06
U1825 ! !,P643 ! !,camera !,accessories,,-0.5679161862586319,,positive ! !,UK !,128838.43520172073,2021-11-03
U1453,P662 ! !,phone !,accessories ! !,overall my opinion is very good and useful ! !,4.720239907571908,8.714965601026154,neutral,UK,153318.63379193173,2022-03-28
U1127 !,P289 !,keyboard,gadgets,i would say this item is very good and useful !,-0.6094380769494444,12.067578699002416,positive !,USA !,68935.22205109317,2021-03-16
U1294,P626 ! !,smartwatch ! !,accessories ! !,initially i thought not worth the money,1.1799158249158577,6.819845104815148,neutral ! !,USA ! !,45225.23871331189,2021-07-10
U1893 !,P708 !,headphones ! !,gadgets,after using this for some days surprisingly good performance,3.008130568544088,10.333052104639751,neutral !,UK ! !,-6891.366367260372,2023-01-02
U1397,P858 ! !,laptop,accessories ! !,i feel the quality is excellent for daily use ! !,4.766137321094665,10.374592720024454,negative,UK !,38272.43977296479,2022-06-09
U2066 ! !,P218 !,camera ! !,electronics ! !,from my experience very good and useful !,1.1829431193833375,6.818405881594638,negative ! !,UK ! !,-27826.510705538756,2023-09-04
U1451 !,P897 ! !,camera !,electronics ! !,initially i thought disappointing and poor !,4.850540645753887,4.977384920391806,negative !,India ! !,50423.70294313734,2023-06-13
U1835 ! !,P387 !,smartwatch ! !,gadgets !,i would say this item is value for money !,6.56139060370659,10.41221197099689, ! !,Australia !,15917.455019598277,2022-03-25
U2031,P544,camera ! !,electronics ! !,i would say this item is disappointing and poor !,,10.446986411485888,neutral ! !,India !,42267.34751041246,2021-10-12
U1451,P739 !,mouse,electronics,overall my opinion is not worth the money,6.715739089474162,8.61725056532529,neutral !,Germany,119433.38249264656,2021-09-20
U1347 !,P345 !,laptop,accessories,after using this for some days below expectations !,1.2897504191169367,8.543270113105738,neutral,Australia,97224.61048193638,2021-02-11
U2375,P809 ! !,phone !,electronics ! !,overall my opinion is very good and useful ! !,6.500995422790371,8.544656083651283,positive !,India,-28871.67365804873,2022-09-08
U1633,P879 ! !,smartwatch !,electronics,overall my opinion is surprisingly good performance,6.640915566232463,6.680962921588004,neutral !,UK,-23961.349085310125,2023-07-20
U1840 !,P611,tablet ! !,gadgets ! !,after using this for some days very good and useful ! !,1.1567163730271164,12.126996526728965,neutral ! !,Canada ! !,161769.98779821457,2022-08-08
U2335 ! !,P391 ! !,camera,gadgets,i feel the quality is very good and useful !,-0.5891741076896275,10.548289510040044,negative ! !,UK,166172.64659718642,2022-09-27
U1285 !,P895 !,camera,electronics ! !,i feel the quality is below expectations,,6.7318622197770654,negative !,UK !,30848.311161186695,2022-04-18
U1362,P165 ! !,tablet !,accessories ! !,honestly speaking below expectations ! !,6.575676256129535,1.3003203584047718,negative !,UK !,71817.675537241,2021-06-17
U1269,P452 ! !,phone ! !,electronics, !,4.736893523845667,,negative,Australia,-22100.557310428598,2022-07-23
U1047 !,P395 !,camera ! !,gadgets ! !,after using this for some days very good and useful,2.943474853516709,12.185428446460515,negative ! !,Germany !,30004.451122856226,2021-11-10
U1268 !,P373,earbuds,accessories, !,6.527544696566196,,negative !,USA,107578.54688118739,2021-05-31
U1563 ! !,P563 ! !,phone,gadgets ! !,honestly speaking surprisingly good performance !,2.9335009010296877,3.304830536820929,positive,Canada !,80513.7799324425,2022-11-10
U2461,P542 ! !,smartwatch,accessories,i feel the quality is average but acceptable !,6.587482071130395,8.63725423297352,negative ! !,Australia !,44505.090198477024,2021-03-08
U2283,P777 !,tablet,gadgets !,initially i thought average but acceptable !,4.741694485315913,4.952452187893657,,Australia ! !,88774.93596016444,2021-03-08
U2312 ! !,P715,earbuds !,accessories ! !,i would say this item is very good and useful ! !,6.640375097959417,12.160744186785326,negative !,USA ! !,-35950.79931789778,2022-03-05
U2034 !,P505,tablet !,gadgets ! !,this product is average but acceptable !,6.697218967481631,4.954605906778872,positive ! !,Australia,24118.366572850646,2021-09-10
U2164 !,P962 ! !,mouse,gadgets ! !,after using this for some days disappointing and poor,-0.6487250957996601,10.462842354569421,neutral,Germany ! !,160556.07150851397,2023-10-11
U2352 ! !,P818 !,phone ! !,accessories !,this product is average but acceptable ! !,,4.9698857839432415, !,Germany ! !,48363.55261513645,2021-12-11
U2083 !,P794 ! !,earbuds !,gadgets ! !,overall my opinion is surprisingly good performance !,-0.572499367404979,6.653187380783251,,UK ! !,43203.21994072598,2023-09-21
U1940 ! !,P254 !,earbuds,gadgets !,from my experience value for money,,4.990304226386126,,Canada,-10878.42595573427,2022-04-06
U1199 !,P533 !,mouse,electronics !,i feel the quality is excellent for daily use,6.5975867966842605,10.27331502536268,negative !,UK,40449.13193135239,2021-02-22
U1697 !,P594 ! !,headphones ! !,gadgets !,overall my opinion is below expectations ! !,1.244655387518634,5.165748012464209,positive ! !,USA !,133089.5316887846,2021-08-14
U2311 !,P235 !,phone ! !,accessories,i would say this item is value for money ! !,-0.5737302987811805,10.318214899249009,neutral !,Canada ! !,28019.123986112685,2022-12-01
U1568 ! !,P221 ! !,earbuds,gadgets,this product is below expectations ! !,-0.6951499900713406,3.1813813456510927,positive ! !,India !,146881.33330324816,2021-03-19
U2271 ! !,P271,mouse !,electronics ! !,overall my opinion is value for money ! !,-0.5464160180895895,6.814392128549355,neutral,Germany !,8523.218353888462,2021-02-02
U1278 ! !,P763,mouse !,electronics !,from my experience surprisingly good performance !,-0.5451357669345617,4.971417353565761,positive,USA !,116968.59630088398,2024-01-13
U1741,P732 ! !,camera ! !,gadgets ! !,i would say this item is below expectations ! !,1.1383393088204197,8.571309516747402,negative !,USA,145980.12157751925,2021-11-17
U1514,P962,smartwatch !,gadgets,i feel the quality is not worth the money ! !,-0.6050971002775508,10.42725047761065,positive,USA,-30022.97527419008,2021-11-05
U1220 ! !,P362,laptop !,gadgets ! !,initially i thought below expectations,1.2404652445194937,3.314038278862966,positive,Canada ! !,4394.535501289573,2021-10-14
U2474,P621,tablet !,electronics !,honestly speaking excellent for daily use ! !,4.777447802872348,5.054415699168366,negative ! !,Australia !,15472.878188210903,2021-09-27
U1250,P419,phone,accessories !,i feel the quality is surprisingly good performance,1.267973096756306,8.710289636052448,neutral !,Australia !,101539.00348361778,2024-03-02
U2399 !,P929 !,phone,electronics !,overall my opinion is disappointing and poor !,-0.44089429751603504,6.711853392352513,neutral ! !,UK,-45550.225451895654,2022-11-23
U1025 !,P165 ! !,earbuds !,electronics !,from my experience excellent for daily use,6.536736773744755,6.819041177969229,neutral !,UK ! !,60753.324741837474,2022-02-15
U1834 !,P998 ! !,smartwatch,accessories ! !, !,6.494727732475625,,positive,UK !,152917.8862646378,2021-04-17
U1820,P159,mouse ! !,electronics !,this product is below expectations,-0.5863268541547586,3.2216917267987415,negative,Canada ! !,-6465.863471108652,2022-04-14
U2070,P311 ! !,mouse !,gadgets,i would say this item is not worth the money,1.2431643959581622,12.30225186627286,negative !,UK ! !,-8024.336197453945,2022-01-03
U2125 ! !,P115 ! !,smartwatch !,gadgets !, ! !,6.575926268377346,,neutral !,UK !,143058.29564407148,2021-10-23
U1012,P117 ! !,earbuds ! !,electronics,honestly speaking very good and useful,4.894819711328811,4.9622351347002285,negative !,India,29596.336947328957,2021-02-15
U2472,P349 !,smartwatch !,gadgets ! !,initially i thought excellent for daily use !,-0.7022762373299505,6.836064002129661,negative,Germany,6361.788520603208,2021-08-05
U1502 ! !,P253,tablet !,electronics ! !,this product is average but acceptable,1.2411422386704043,4.85436227954102,neutral ! !,Canada,90099.35664924396,2022-11-15
U2122 ! !,P705 ! !,phone !,electronics ! !,overall my opinion is value for money ! !,-0.650547020096385,6.775488509513731,,Australia ! !,-6165.107317183229,2022-01-31
U1494 ! !,P729 !,laptop ! !,electronics ! !,this product is value for money ! !,,4.9835555482293055,,UK,-46162.85069564376,2023-09-23
U1818 !,P598,keyboard,accessories,from my experience value for money !,6.732889194977468,4.921775506494669,negative,UK,-39972.124837221374,2023-02-06
U1104 ! !,P996 !,phone,gadgets,i would say this item is disappointing and poor ! !,1.138101364537513,10.477169827637931,positive !,UK !,71192.14506987298,2024-04-08
U2438 !,P318 !,keyboard !,accessories !,overall my opinion is value for money,6.553427821940456,6.710625807864114,positive,Canada ! !,34036.28737591001,2021-06-21
U1335,P855 !,laptop,gadgets !,this product is average but acceptable !,6.652908502252476,4.983423891019919,positive ! !,India ! !,-28709.785411194058,2022-08-24
U1564,P283 ! !,mouse !,accessories ! !,initially i thought surprisingly good performance ! !,1.16489456033669,5.01713900875569,neutral !,UK ! !,-16970.83647539755,2022-07-24
U1264 !,P541,smartwatch ! !,gadgets ! !,initially i thought disappointing and poor,,5.100461679836177,neutral,USA ! !,99289.15362712456,2022-02-06
U1200 !,P383,keyboard ! !,electronics,initially i thought not worth the money ! !,1.194016955187282,6.7932718309835,neutral,Canada ! !,63281.99969469999,2024-03-28
U1527 !,P934 ! !,camera !,accessories,from my experience below expectations ! !,-0.743297548117889,3.2676685392050238,,UK,13515.295074802527,2022-07-07
U1435,P766,keyboard !,accessories ! !,i feel the quality is very good and useful !,-0.6087522741536754,10.44915732256706,neutral,USA !,146030.3520699847,2023-08-20
U1929,P627,phone !,accessories ! !, !,4.743532268099656,, !,UK ! !,-3219.3050830736825,2021-08-03
U1483 ! !,P862 !,keyboard,gadgets,after using this for some days not worth the money !,1.1574118859009497,12.108482566400458,negative !,UK,113711.95386687013,2023-06-21
U2096 ! !,P258 ! !,earbuds ! !,gadgets,this product is value for money,1.294139961823236,4.8813656226653235,positive !,UK,151496.4747940202,2023-06-12
U2162,P627 !,mouse !,accessories, ! !,1.1035196565161633,,positive !,UK !,156895.77433661977,2021-08-22
U2230 ! !,P392,phone,gadgets ! !, !,1.2496340468211167,,negative !,Australia,-47844.82513436687,2024-02-09
U1244 ! !,P789,tablet !,gadgets,initially i thought below expectations,,3.2663410508113597,,USA ! !,23789.06666774642,2024-03-29
U1092 !,P692 ! !,smartwatch ! !,electronics,after using this for some days value for money,2.9724745385156788,10.452714143870685,negative !,USA,140775.86186419192,2022-02-01
U1172,P988 !,camera ! !,electronics !,initially i thought surprisingly good performance,,4.979593845237977,neutral,Germany ! !,92784.27109213507,2022-10-24
U2394 !,P620 !,smartwatch ! !,electronics,i would say this item is average but acceptable ! !,1.2162310469015094,10.303123143438288,positive ! !,India !,10075.146391195078,2021-07-03
U2476,P181 !,mouse !,accessories !,from my experience very good and useful !,3.03250789184013,6.834237286592729,neutral ! !,Canada !,3900.482179381866,2022-02-10
U1806,P578 ! !,laptop ! !,accessories !,from my experience value for money ! !,6.660575052350071,4.914106382613698,positive,Canada !,13912.162241876891,2023-02-23
U2100 !,P881 !,camera !,gadgets ! !,i feel the quality is excellent for daily use,-0.6311645840605559,10.334497915570992,positive,Australia,42394.10943833459,2023-02-06
U2375,P770 !,mouse,accessories ! !,after using this for some days excellent for daily use ! !,6.549002862827626,12.117134533723304,positive !,Germany,-37810.02589746968,2023-07-30
